ORIGID,CountyName,PopulationCensus16,IGEasting,IGNorthing,Lat,Long,UniqueGeographicIdentifier,ConfirmedCovidCases,PopulationProportionCovidCases,x,y,FID,TimeStampDate
,Sligo,65535,165130,323355,54.1581,-8.5345,,45,68.665599,-8.5345,54.1581,16505,2020-04-11T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,200,125.350197,-7.9206,52.6407,16506,2020-04-11T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,73,62.835698,-7.4935,52.2035,16507,2020-04-11T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,213,239.945928,-7.4219,53.5524,16508,2020-04-11T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,52,34.731035,-6.5037,52.5164,16509,2020-04-11T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,272,190.977708,-6.3442,53.0205,16510,2020-04-11T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,44,77.285182,-6.8367,52.7168,16511,2020-04-12T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,245,321.623608,-7.2937,53.9878,16512,2020-04-12T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,106,89.212823,-8.9889,52.8917,16513,2020-04-12T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,780,143.681337,-8.6372,51.9517,16514,2020-04-12T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,264,165.837479,-7.96,54.8989,16515,2020-04-12T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,5438,403.604385,-6.292,53.3605,16516,2020-04-12T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,220,85.252153,-8.7362,53.3705,16517,2020-04-12T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,219,148.266501,-9.565,52.1689,16518,2020-04-12T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,443,199.097544,-6.7837,53.238,16519,2020-04-12T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,144,145.114479,-7.2175,52.5816,16520,2020-04-12T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,101,119.248616,-7.3423,52.9952,16521,2020-04-12T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,36,112.345525,-7.9939,54.1261,16522,2020-04-12T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,265,135.967860,-8.7412,52.5255,16523,2020-04-12T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,58,141.902968,-7.6952,53.7325,16524,2020-04-12T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,208,161.385432,-6.487,53.9161,16525,2020-04-12T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,198,151.716000,-9.2537,53.9191,16526,2020-04-12T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,342,175.345050,-6.715,53.6851,16527,2020-04-12T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,123,200.371420,-6.9452,54.1857,16528,2020-04-12T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,144,184.707738,-7.6607,53.2632,16529,2020-04-12T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,48,74.367873,-8.2735,53.8008,16530,2020-04-12T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,52,79.346914,-8.5345,54.1581,16531,2020-04-12T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,219,137.258466,-7.9206,52.6407,16532,2020-04-12T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,81,69.721801,-7.4935,52.2035,16533,2020-04-12T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,234,263.602568,-7.4219,53.5524,16534,2020-04-12T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,56,37.402653,-6.5037,52.5164,16535,2020-04-12T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,317,222.573284,-6.3442,53.0205,16536,2020-04-12T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,53,93.093515,-6.8367,52.7168,16537,2020-04-13T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,254,333.438353,-7.2937,53.9878,16538,2020-04-13T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,113,95.104236,-8.9889,52.8917,16539,2020-04-13T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,829,152.707472,-8.6372,51.9517,16540,2020-04-13T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,296,185.938992,-7.96,54.8989,16541,2020-04-13T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,5850,434.182723,-6.292,53.3605,16542,2020-04-13T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,237,91.839819,-8.7362,53.3705,16543,2020-04-13T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,226,153.005612,-9.565,52.1689,16544,2020-04-13T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,509,228.759932,-6.7837,53.238,16545,2020-04-13T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,164,165.269268,-7.2175,52.5816,16546,2020-04-13T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,118,139.320165,-7.3423,52.9952,16547,2020-04-13T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,40,124.828361,-7.9939,54.1261,16548,2020-04-13T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,285,146.229586,-8.7412,52.5255,16549,2020-04-13T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,69,168.815600,-7.6952,53.7325,16550,2020-04-13T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,236,183.110394,-6.487,53.9161,16551,2020-04-13T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,216,165.508364,-9.2537,53.9191,16552,2020-04-13T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,369,189.188081,-6.715,53.6851,16553,2020-04-13T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,147,239.468283,-6.9452,54.1857,16554,2020-04-13T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,150,192.403894,-7.6607,53.2632,16555,2020-04-13T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,50,77.466534,-8.2735,53.8008,16556,2020-04-13T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,62,94.605936,-8.5345,54.1581,16557,2020-04-13T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,237,148.539984,-7.9206,52.6407,16558,2020-04-13T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,90,77.468668,-7.4935,52.2035,16559,2020-04-13T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,258,290.638729,-7.4219,53.5524,16560,2020-04-13T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,61,40.742175,-6.5037,52.5164,16561,2020-04-13T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,342,240.126382,-6.3442,53.0205,16562,2020-04-13T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,59,103.632404,-6.8367,52.7168,16563,2020-04-14T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,310,406.952321,-7.2937,53.9878,16564,2020-04-14T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,119,100.154018,-8.9889,52.8917,16565,2020-04-14T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,916,168.733467,-8.6372,51.9517,16566,2020-04-14T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,320,201.015126,-7.96,54.8989,16567,2020-04-14T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,6337,470.327507,-6.292,53.3605,16568,2020-04-14T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,260,100.752544,-8.7362,53.3705,16569,2020-04-14T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,246,166.545932,-9.565,52.1689,16570,2020-04-14T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,567,254.826880,-6.7837,53.238,16571,2020-04-14T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,173,174.338923,-7.2175,52.5816,16572,2020-04-14T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,133,157.030355,-7.3423,52.9952,16573,2020-04-14T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,43,134.190488,-7.9939,54.1261,16574,2020-04-14T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,307,157.517483,-8.7412,52.5255,16575,2020-04-14T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,77,188.388423,-7.6952,53.7325,16576,2020-04-14T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,350,271.562025,-6.487,53.9161,16577,2020-04-14T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,249,190.794364,-9.2537,53.9191,16578,2020-04-14T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,405,207.645454,-6.715,53.6851,16579,2020-04-14T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,161,262.274786,-6.9452,54.1857,16580,2020-04-14T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,163,209.078898,-7.6607,53.2632,16581,2020-04-14T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,57,88.311849,-8.2735,53.8008,16582,2020-04-14T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,66,100.709545,-8.5345,54.1581,16583,2020-04-14T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,251,157.314497,-7.9206,52.6407,16584,2020-04-14T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,101,86.937061,-7.4935,52.2035,16585,2020-04-14T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,309,348.090571,-7.4219,53.5524,16586,2020-04-14T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,71,47.421221,-6.5037,52.5164,16587,2020-04-14T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,375,263.296472,-6.3442,53.0205,16588,2020-04-14T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,59,103.632404,-6.8367,52.7168,16589,2020-04-15T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,345,452.898551,-7.2937,53.9878,16590,2020-04-15T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,136,114.461735,-8.9889,52.8917,16591,2020-04-15T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,945,174.075466,-8.6372,51.9517,16592,2020-04-15T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,352,221.116639,-7.96,54.8989,16593,2020-04-15T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,6567,487.397939,-6.292,53.3605,16594,2020-04-15T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,266,103.077603,-8.7362,53.3705,16595,2020-04-15T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,254,171.962060,-9.565,52.1689,16596,2020-04-15T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,621,279.096106,-6.7837,53.238,16597,2020-04-15T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,179,180.385360,-7.2175,52.5816,16598,2020-04-15T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,139,164.114431,-7.3423,52.9952,16599,2020-04-15T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,46,143.552615,-7.9939,54.1261,16600,2020-04-15T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,343,175.988589,-8.7412,52.5255,16601,2020-04-15T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,79,193.281628,-7.6952,53.7325,16602,2020-04-15T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,384,297.942336,-6.487,53.9161,16603,2020-04-15T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,259,198.456788,-9.2537,53.9191,16604,2020-04-15T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,421,215.848732,-6.715,53.6851,16605,2020-04-15T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,166,270.419965,-6.9452,54.1857,16606,2020-04-15T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,171,219.340439,-7.6607,53.2632,16607,2020-04-15T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,61,94.509172,-8.2735,53.8008,16608,2020-04-15T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,69,105.287251,-8.5345,54.1581,16609,2020-04-15T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,270,169.222766,-7.9206,52.6407,16610,2020-04-15T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,102,87.797824,-7.4935,52.2035,16611,2020-04-15T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,318,358.229131,-7.4219,53.5524,16612,2020-04-15T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,76,50.760743,-6.5037,52.5164,16613,2020-04-15T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,384,269.615587,-6.3442,53.0205,16614,2020-04-15T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,69,121.197218,-6.8367,52.7168,16615,2020-04-16T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,353,463.400546,-7.2937,53.9878,16616,2020-04-16T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,151,127.086191,-8.9889,52.8917,16617,2020-04-16T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,979,180.338498,-8.6372,51.9517,16618,2020-04-16T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,369,231.795568,-7.96,54.8989,16619,2020-04-16T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,6934,514.636411,-6.292,53.3605,16620,2020-04-16T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,273,105.790171,-8.7362,53.3705,16621,2020-04-16T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,256,173.316092,-9.565,52.1689,16622,2020-04-16T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,684,307.410204,-6.7837,53.238,16623,2020-04-16T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,188,189.455015,-7.2175,52.5816,16624,2020-04-16T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,147,173.559866,-7.3423,52.9952,16625,2020-04-16T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,46,143.552615,-7.9939,54.1261,16626,2020-04-16T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,382,195.998953,-8.7412,52.5255,16627,2020-04-16T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,83,203.068040,-7.6952,53.7325,16628,2020-04-16T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,406,315.011949,-6.487,53.9161,16629,2020-04-16T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,273,209.184182,-9.2537,53.9191,16630,2020-04-16T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,461,236.356925,-6.715,53.6851,16631,2020-04-16T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,170,276.936109,-6.9452,54.1857,16632,2020-04-16T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,177,227.036595,-7.6607,53.2632,16633,2020-04-16T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,74,114.650471,-8.2735,53.8008,16634,2020-04-16T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,70,106.813153,-8.5345,54.1581,16635,2020-04-16T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,283,177.370529,-7.9206,52.6407,16636,2020-04-16T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,110,94.683928,-7.4935,52.2035,16637,2020-04-16T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,332,374.000225,-7.4219,53.5524,16638,2020-04-16T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,85,56.771884,-6.5037,52.5164,16639,2020-04-16T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,391,274.530455,-6.3442,53.0205,16640,2020-04-16T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,71,124.710181,-6.8367,52.7168,16641,2020-04-17T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,386,506.721277,-7.2937,53.9878,16642,2020-04-17T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,153,128.769452,-8.9889,52.8917,16643,2020-04-17T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,1028,189.364634,-8.6372,51.9517,16644,2020-04-17T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,376,236.192774,-7.96,54.8989,16645,2020-04-17T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,7379,547.663986,-6.292,53.3605,16646,2020-04-17T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,283,109.665269,-8.7362,53.3705,16647,2020-04-17T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,262,177.378188,-9.565,52.1689,16648,2020-04-17T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,763,342.915184,-6.7837,53.238,16649,2020-04-17T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,197,198.524669,-7.2175,52.5816,16650,2020-04-17T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,168,198.354133,-7.3423,52.9952,16651,2020-04-17T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,47,146.673324,-7.9939,54.1261,16652,2020-04-17T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,384,197.025126,-8.7412,52.5255,16653,2020-04-17T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,88,215.301054,-7.6952,53.7325,16654,2020-04-17T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,405,314.236057,-6.487,53.9161,16655,2020-04-17T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,312,239.067636,-9.2537,53.9191,16656,2020-04-17T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,500,256.352413,-6.715,53.6851,16657,2020-04-17T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,174,283.452253,-6.9452,54.1857,16658,2020-04-17T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,187,239.863522,-7.6607,53.2632,16659,2020-04-17T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,76,117.749132,-8.2735,53.8008,16660,2020-04-17T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,76,115.968566,-8.5345,54.1581,16661,2020-04-17T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,292,183.011288,-7.9206,52.6407,16662,2020-04-17T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,112,96.405454,-7.4935,52.2035,16663,2020-04-17T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,358,403.289400,-7.4219,53.5524,16664,2020-04-17T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,98,65.454643,-6.5037,52.5164,16665,2020-04-17T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,437,306.828155,-6.3442,53.0205,16666,2020-04-17T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,78,137.005550,-6.8367,52.7168,16667,2020-04-18T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,401,526.412518,-7.2937,53.9878,16668,2020-04-18T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,160,134.660865,-8.9889,52.8917,16669,2020-04-18T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,1047,192.864564,-8.6372,51.9517,16670,2020-04-18T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,383,240.589979,-7.96,54.8989,16671,2020-04-18T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,7666,568.964916,-6.292,53.3605,16672,2020-04-18T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,294,113.927877,-8.7362,53.3705,16673,2020-04-18T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,268,181.440284,-9.565,52.1689,16674,2020-04-18T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,817,367.184410,-6.7837,53.238,16675,2020-04-18T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,206,207.594324,-7.2175,52.5816,16676,2020-04-18T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,170,200.715492,-7.3423,52.9952,16677,2020-04-18T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,49,152.914742,-7.9939,54.1261,16678,2020-04-18T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,401,205.747592,-8.7412,52.5255,16679,2020-04-18T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,91,222.640863,-7.6952,53.7325,16680,2020-04-18T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,437,339.064585,-6.487,53.9161,16681,2020-04-18T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,332,254.392485,-9.2537,53.9191,16682,2020-04-18T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,513,263.017576,-6.715,53.6851,16683,2020-04-18T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,187,304.629720,-6.9452,54.1857,16684,2020-04-18T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,190,243.711599,-7.6607,53.2632,16685,2020-04-18T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,91,140.989093,-8.2735,53.8008,16686,2020-04-18T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,78,119.020371,-8.5345,54.1581,16687,2020-04-18T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,300,188.025296,-7.9206,52.6407,16688,2020-04-18T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,113,97.266217,-7.4935,52.2035,16689,2020-04-18T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,369,415.680973,-7.4219,53.5524,16690,2020-04-18T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,100,66.790452,-6.5037,52.5164,16691,2020-04-18T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,444,311.743023,-6.3442,53.0205,16692,2020-04-18T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,79,138.762032,-6.8367,52.7168,16693,2020-04-19T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,403,529.038017,-7.2937,53.9878,16694,2020-04-19T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,164,138.027387,-8.9889,52.8917,16695,2020-04-19T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,1053,193.969805,-8.6372,51.9517,16696,2020-04-19T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,392,246.243530,-7.96,54.8989,16697,2020-04-19T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,7781,577.500132,-6.292,53.3605,16698,2020-04-19T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,294,113.927877,-8.7362,53.3705,16699,2020-04-19T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,268,181.440284,-9.565,52.1689,16700,2020-04-19T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,822,369.431561,-6.7837,53.238,16701,2020-04-19T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,210,211.625282,-7.2175,52.5816,16702,2020-04-19T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,177,208.980247,-7.3423,52.9952,16703,2020-04-19T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,54,168.518287,-7.9939,54.1261,16704,2020-04-19T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,409,209.852282,-8.7412,52.5255,16705,2020-04-19T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,94,229.980672,-7.6952,53.7325,16706,2020-04-19T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,469,363.893113,-6.487,53.9161,16707,2020-04-19T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,335,256.691212,-9.2537,53.9191,16708,2020-04-19T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,522,267.631919,-6.715,53.6851,16709,2020-04-19T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,199,324.178151,-6.9452,54.1857,16710,2020-04-19T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,195,250.125063,-7.6607,53.2632,16711,2020-04-19T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,91,140.989093,-8.2735,53.8008,16712,2020-04-19T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,93,141.908904,-8.5345,54.1581,16713,2020-04-19T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,306,191.785802,-7.9206,52.6407,16714,2020-04-19T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,117,100.709269,-7.4935,52.2035,16715,2020-04-19T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,377,424.693027,-7.4219,53.5524,16716,2020-04-19T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,114,76.141115,-6.5037,52.5164,16717,2020-04-19T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,446,313.147270,-6.3442,53.0205,16718,2020-04-19T00:00:00.000Z
